Order ID,Order Date,Region,City,Product Category,Customer Segment,Sales,Profit,Quantity,Discount
45808893-e20d-4e9a-a3bb-3eb31ac24d0a,2023-03-30,East India,Chandigarh,Books,Corporate,27023.32,,32,
7fd15c53-f3b6-4b32-a1e7-6fdfddf5ec9a,2024-02-02,South India,Chennai,Groceries,Retail,2259.42,18044.67,21,0.09
a2d66848-97d1-4db8-a08a-c668deae93cb,2023-02-17,North India,Surat,Groceries,Corporate,27102.08,11711.28,5,0.26
e490cffd-5c3f-412f-acfa-2300b7c75851,2023-07-02,North India,Guwahati,Books,Retail,45467.57,19170.3,39,0.08
9f37acd7-1be5-4b4d-ab48-90080079fdc4,2024-03-21,East India,Pune,Electronics,Retail,37079.91,1380.53,4,0.02
d7157317-cd6e-4243-a0bb-6d8d58c1948e,2024-05-05,South India,Guwahati,Electronics,Individual,7704.41,14519.61,33,0.11
c4bb0b62-9fed-45d6-b9b5-78e3c04a91c6,2024-07-15,Central India,Delhi,Groceries,Retail,10992.23,12934.21,35,0.11
8908c10c-99e3-403f-9484-771391b94175,2023-09-19,East India,Delhi,Groceries,Retail,5107.89,8223.49,4,0.14
9cde647c-959a-414b-ae24-a6dbfa67b297,2024-02-13,North India,Surat,Groceries,Individual,34093.83,8421.05,36,0.15
b79430c3-9788-4697-8b60-5918d87645e3,2024-03-16,Central India,Kolkata,Home Appliances,Corporate,37286.85,15673.99,22,0.17
94f58534-5f57-49fd-9482-df793bf60757,2024-07-14,North India,Kochi,Electronics,Individual,34098.97,8752.76,32,0.22
9dd49423-7dac-4abc-a843-e547229e3663,2023-03-01,North India,Bhubaneswar,Home Appliances,Retail,29812.09,19789.3,11,0.16
854fbf1c-44e2-494b-9cd0-6ad6a8654e8f,2023-07-19,North India,Patna,Books,Retail,25220.11,2764.63,38,0.27
6a890204-4fc8-4b01-8592-7d9f9f2d2716,2023-06-17,West India,Pune,Home Appliances,Retail,32075.21,6392.62,6,0.01
f12b3dca-0bb1-44a8-b929-91806eb013f7,2023-07-05,Central India,Mumbai,Groceries,Individual,13928.1,6775.75,38,0.22
8f75af98-cbf4-4a53-838a-be9ae0c57b57,2023-01-29,Central India,Bhopal,Home Appliances,Retail,14572.61,16986.82,20,0.2
2e820dd1-34b0-4780-803a-a74d13b8fb65,2023-07-21,South India,Bhopal,Groceries,Corporate,7555.82,6631.07,32,0.23
79877c66-f099-4589-8c47-404098952349,2024-04-20,East India,Lucknow,Apparel,Individual,2897.89,3334.18,29,0.29
f09162c0-9e27-4b47-aa20-54b0f1814bea,2023-07-15,West India,Patna,Books,Retail,2921.23,1236.67,34,0.14
adc6523a-a564-4056-8819-98d5b7e36be6,2023-02-26,South India,Patna,Electronics,Corporate,39046.35,2438.29,46,0.11
5627ab21-7101-4860-a65e-bc0669677783,2023-12-24,East India,Raipur,Books,Retail,14900.39,14087.26,15,0.27
cf996883-e032-42aa-a266-9a6c558f24c0,2023-04-30,South India,Mumbai,Groceries,Corporate,7824.08,4507.6,43,0.26
2572e1f9-f1c5-48d3-8b69-fbc26aaa9f98,2023-11-14,West India,Pune,Apparel,Individual,30406.44,8924.08,14,0.2
858163cf-659e-49ee-8aef-58fbf65d5f3e,2023-05-13,West India,Bangalore,Groceries,Retail,11761.83,9620.7,10,0.08
e67df9ac-fe8a-4747-9985-ead5ee933cae,2023-02-24,North India,Pune,Home Appliances,Corporate,25607.84,,12,
1ccddc29-2b6c-42ff-8ef7-26aca66bbec2,2023-02-06,South India,Bhubaneswar,Books,Retail,18404.43,,11,
0e399f35-374f-4878-ba36-3fa6186fbf5b,2024-09-02,East India,Bhopal,Books,Retail,14314.01,17432.03,3,0.19
f74469ff-c44a-4258-bcb5-ef4fd109eb2e,2023-05-26,South India,Patna,Electronics,Individual,6904.98,385.43,27,0.02
84521639-2a13-47ae-8413-2c34e761794d,2024-10-23,North India,Bangalore,Home Appliances,Individual,25377.88,12604.68,12,0.06
23ec5446-ab75-4828-8d02-8496bd35cf2a,2024-12-15,East India,Guwahati,Apparel,Corporate,39456.1,,31,
5c5a195c-1522-4233-a651-c2407dbfcbcd,2024-01-31,West India,Nagpur,Groceries,Individual,17652.01,12426.11,46,0.24
7dedd101-c7f4-4823-b4b4-80d11342ac26,2023-10-26,Central India,Jaipur,Apparel,Retail,613.43,15162.1,38,0.22
029ab349-c53b-41b5-ab96-08d1ce307ee4,2024-12-31,East India,Nagpur,Books,Individual,15436.91,11870.45,41,0.18
af3a431a-adc0-4a0f-8645-cdaf7d944bf8,2023-12-12,South India,Bhopal,Electronics,Corporate,26628.67,19178.77,49,0.08
02de2503-a769-4642-82d5-f120ed87617c,2024-11-16,South India,Guwahati,Apparel,Retail,5487.25,,12,
d222ad00-c6ea-4824-8e22-0ba51f975a16,2024-10-21,Central India,Bhopal,Groceries,Individual,19802.36,18051.58,16,0.04
28729852-c313-42a9-9b35-b982e36702a1,2023-05-12,West India,Indore,Home Appliances,Retail,21580.72,6955.12,6,0.11
793eba16-2a64-4cfb-b09b-c780e367118b,2023-10-20,Central India,Bhopal,Home Appliances,Retail,25849.25,16600.96,41,0.28
0ebd03f3-6ae9-4505-b94b-e8eb6a7e4e17,2023-10-10,North India,Indore,Groceries,Corporate,49972.19,12659.94,29,0.29
aa842739-485b-4630-8607-e701100986a3,2024-07-28,West India,Raipur,Books,Corporate,23428.22,17834.6,30,0.06
0d900b17-eb78-423b-ab6d-c0b5a497b638,2024-01-29,East India,Delhi,Books,Individual,27805.55,17117.91,37,0.09
8a808f01-8dd1-4665-80ce-53a2b1d8e4a3,2023-08-07,North India,Ahmedabad,Apparel,Corporate,19610.32,9106.16,38,0.26
0e0f23b7-024e-4e9b-9f1e-c914ef94197a,2024-10-30,East India,Mumbai,Books,Individual,32678.43,16038.64,5,0.11
663b24aa-527a-4b82-a65b-2d62c3100553,2023-04-22,North India,Pune,Electronics,Corporate,45595.44,17387.43,42,0.15
ce277e60-3367-4501-96cb-f16a09d3e10b,2024-10-03,North India,Guwahati,Home Appliances,Corporate,32816.85,14280.88,48,0.24
06009933-5b12-456f-9f20-537505ba9ac9,2023-05-19,West India,Nagpur,Electronics,Retail,5356.02,12019.99,29,0.09
88036fe2-a557-490f-9382-6c12c66a37fd,2024-10-18,West India,Patna,Home Appliances,Retail,37369.1,19781.24,48,0.18
91460932-2832-4160-9f79-10cc3b85d8d3,2024-02-23,South India,Ahmedabad,Groceries,Corporate,4522.32,4236.77,29,0.22
a5b18266-6cb7-49e4-88cc-8ae63124c5c7,2024-09-08,Central India,Delhi,Books,Retail,4938.61,7589.36,6,0.05
90a3bc7a-3b3f-40b3-bd79-725c02933279,2023-07-21,West India,Guwahati,Apparel,Retail,47405.66,14911.82,5,0.2
086f164f-c735-47e2-b7dd-d582bdd3c463,2024-11-30,South India,Raipur,Apparel,Retail,13150.49,17680.88,12,0.28
69f8171d-0c45-437c-b258-32b5cc780f0a,2024-11-26,South India,Kochi,Electronics,Individual,29971.4,8566.52,20,0.27
2f53e5c1-6a4f-472e-8f66-6b6eaabc3569,2023-04-16,East India,Bangalore,Groceries,Individual,45119.56,,6,
cc1646c5-2a90-413c-8a3b-acc5f70b8453,2023-08-27,West India,Lucknow,Books,Individual,1991.96,13344.79,23,0.17
51aed32d-61fa-40e8-9ca9-72ef5826591b,2024-06-17,South India,Bhopal,Books,Individual,28288.37,8971.76,41,0.24
b2999780-9121-456f-8b12-a83ad04c399f,2023-04-03,East India,Patna,Groceries,Individual,3831.7,757.45,48,0.14
8dafcdd2-50e5-4130-9f8e-5830f5f82b09,2023-09-30,East India,Kolkata,Apparel,Corporate,28690.2,19250.3,47,0.12
11eaee1d-63d0-41ce-98a4-06368e8b2a79,2024-06-19,East India,Delhi,Books,Corporate,31518.32,10591.31,3,0.23
6362ae47-ebbb-4db1-90a6-e773538d5194,2023-09-09,North India,Indore,Home Appliances,Individual,46897.71,3400.09,46,0.22
f297b3c6-81c6-4537-a389-5ac7fcc721b9,2024-10-15,East India,Kolkata,Home Appliances,Retail,30756.22,,7,
e9234e81-cb32-4641-a880-edf9bf636841,2024-02-11,East India,Hyderabad,Groceries,Corporate,1312.62,,25,
65dd63aa-ab66-4a86-8480-97f6630f10ca,2024-10-01,North India,Jaipur,Books,Retail,2906.29,4630.58,19,0.15
a0611fd3-5736-40da-8b72-ce7569819738,2025-01-12,West India,Jaipur,Books,Retail,42031.41,11263.64,36,0.24
d625421b-0303-4ead-80c8-2f39632afe4d,2023-02-01,East India,Lucknow,Home Appliances,Individual,7334.53,16390.44,40,0.28
72f530fb-bd32-4cb1-8daf-47329a6c05eb,2023-06-19,South India,Raipur,Apparel,Corporate,23616.46,6907.88,10,0.09
54e20897-c528-44c3-b33e-a89925f72781,2023-07-06,North India,Pune,Home Appliances,Retail,30484.46,7204.99,48,0.13
be621766-6a97-4ff6-a555-4b70a398c971,2024-03-28,Central India,Bangalore,Groceries,Corporate,24258.94,6687.36,28,0.15
dfbcf26d-0765-49a9-955b-7623dbfc6d4c,2023-08-21,Central India,Hyderabad,Groceries,Retail,11007.92,11324.12,31,0.24
3a1c6a6f-5ae7-4e6f-a0e3-14546a5e5d14,2024-12-27,West India,Patna,Home Appliances,Retail,35026.45,2550.78,4,0.1
ac5e63b1-9e4c-4094-bc50-1e6a93c6ada6,2024-04-17,West India,Bhubaneswar,Apparel,Retail,38985.77,1156.42,28,0.05
1f51452a-8e0d-48e2-a62c-1fd2b2b89a87,2024-01-03,East India,Bhubaneswar,Home Appliances,Individual,17218.44,7649.02,1,0.03
02e7e10c-386d-4472-a032-e96078af84bb,2024-06-06,East India,Hyderabad,Apparel,Retail,617.69,3958.86,41,0.11
787c4252-522f-4411-96bf-b0d8163563ab,2024-12-31,North India,Chennai,Books,Corporate,35347.72,7694.96,1,0.0
509809ad-0813-493a-9e8a-cd7a5fc24805,2025-01-02,West India,Nagpur,Electronics,Corporate,38687.13,,48,
58811884-d719-4129-bc5e-eec919560bbf,2024-06-08,Central India,Surat,Apparel,Corporate,35089.65,9882.91,12,0.27
91316c2e-b2f1-43c5-93e8-2293da0f4c78,2024-05-01,South India,Bhopal,Groceries,Corporate,29584.16,4038.19,45,0.27
d74b88b8-a0c2-4546-b21d-9971bf09ec33,2025-01-15,North India,Nagpur,Home Appliances,Corporate,12762.36,6364.15,1,0.21
b890ff8e-6954-4dc9-8f96-64d2c598ac62,2024-01-31,North India,Hyderabad,Home Appliances,Retail,32181.24,754.03,41,0.0
025f3eaa-0f27-40d4-9be3-2430dc4c3bcf,2025-01-15,East India,Surat,Groceries,Retail,37449.27,19.07,36,0.04
6e121c32-5d15-47c5-8690-a3e08fe7171f,2023-05-02,West India,Hyderabad,Groceries,Individual,24334.23,14028.26,1,0.0
d66dadea-d141-4706-b798-ce597119e312,2024-09-12,East India,Chennai,Books,Retail,48646.15,6790.26,33,0.1
11eea0b0-01c8-45af-bf35-3bfecc9c9068,2024-08-06,East India,Hyderabad,Electronics,Corporate,22705.95,10456.74,7,0.18
1f44579c-5d53-4122-addd-2101e86f5389,2023-08-06,South India,Nagpur,Books,Retail,31036.15,324.5,37,0.25
cf088e37-036a-4050-947f-1e6495bd9e98,2023-03-09,North India,Bangalore,Apparel,Retail,33009.55,19592.62,21,0.06
e03cf1d1-c29b-4ca7-8ca1-17fc5aa293b6,2024-02-17,East India,Lucknow,Electronics,Retail,23435.28,14048.01,8,0.25
dd0b46ca-b7f3-48fd-aa44-b5b75ca486f3,2023-05-26,South India,Bhubaneswar,Electronics,Individual,15676.91,14484.14,8,0.02
6d93a20d-ed0c-4bbb-985f-592e6323261f,2024-04-29,Central India,Chennai,Groceries,Individual,44095.68,7541.78,32,0.07
a683c915-bbde-4300-beaa-77d9dca30a60,2024-03-29,North India,Jaipur,Apparel,Individual,9748.34,14540.18,2,0.08
014fa4b9-09fa-46ff-9c93-9959e7e4689a,2023-06-01,West India,Surat,Books,Individual,12093.67,3237.78,17,0.1
9946dd6d-ef2e-49aa-a52b-ca5e004ed0e5,2024-11-08,North India,Kolkata,Apparel,Corporate,34665.26,17783.22,41,0.26
b280f296-2c20-488a-9bf1-997a52e9d211,2024-07-13,North India,Kolkata,Apparel,Individual,34699.76,6689.87,49,0.2
530ebae1-02e0-48c0-a180-3a3387e4c467,2024-09-16,West India,Kochi,Electronics,Individual,3547.75,3839.1,36,0.1
0b160317-f379-47e4-bb0b-012a3fdffcbc,2023-11-07,West India,Lucknow,Groceries,Retail,39772.3,1166.05,26,0.17
44cfaacd-591e-4ba3-baa9-30f5d76c73ff,2024-01-23,Central India,Surat,Groceries,Individual,5415.02,18292.04,8,0.19
a777ce36-cc06-4a1f-b3ff-b6ee4066a8ad,2024-11-15,South India,Chandigarh,Groceries,Retail,47584.81,4087.32,14,0.03
b14c7648-71cb-4b0a-bb9d-49c31b656782,2024-08-17,Central India,Nagpur,Books,Corporate,28691.72,1381.82,16,0.22
421e28cd-7fdc-4aee-97be-a31d68350be6,2024-04-15,Central India,Mumbai,Home Appliances,Corporate,18505.45,11597.03,1,0.04
ef752004-acfb-4048-a9bb-db5fb12942e4,2024-07-03,North India,Pune,Books,Corporate,12420.72,2261.6,3,0.01
e5d22c5d-49ec-42ee-bf01-01d75a79edf2,2024-07-23,North India,Bangalore,Apparel,Retail,37788.7,10658.9,33,0.23
5e1852ae-0032-4bcc-acf6-0211f1c7fb0a,2023-04-25,East India,Guwahati,Groceries,Corporate,38669.6,11151.12,21,0.28
08e3ae7a-44b9-464e-a68e-0d53526fb526,2023-09-28,East India,Kolkata,Groceries,Individual,2142.6,2015.45,9,0.12
c49e3411-d1b3-4fb2-bac9-529da32adba1,2023-04-03,West India,Ahmedabad,Books,Individual,14556.66,12139.14,40,0.21
916673eb-00bf-43bb-8eb8-9d315c2eee9a,2023-04-06,Central India,Jaipur,Electronics,Corporate,46362.71,7832.71,46,0.12
9363b576-075e-46fb-a0df-72e3b532bb9d,2023-11-26,West India,Kochi,Home Appliances,Corporate,3012.77,,15,
e90dd1ed-7a99-40f2-bd23-4aae61442a06,2024-10-14,South India,Nagpur,Home Appliances,Corporate,43204.03,3696.28,44,0.05
60084045-a4e9-4a14-bd66-63ce4df00441,2025-01-20,North India,Lucknow,Apparel,Retail,5381.24,1143.15,15,0.15
a2d8d5c4-9f2b-44ca-83a5-892eed02496d,2024-12-09,North India,Patna,Electronics,Retail,48723.23,18411.19,44,0.12
582910c5-24ae-412e-a122-76e70e954e76,2023-12-18,West India,Delhi,Electronics,Corporate,32481.36,8971.61,29,0.06
a6747873-c907-4c5e-9ae5-6179d7f5e059,2023-11-28,Central India,Indore,Groceries,Retail,4867.53,13947.71,49,0.3
e5eaac35-ba1d-46d8-8f8c-8cdbd5cdfe16,2023-02-04,East India,Raipur,Books,Individual,11932.21,19179.72,23,0.2
5ab9832b-9184-4b4f-898b-8f64c72bedf0,2025-01-05,Central India,Patna,Electronics,Corporate,20298.92,2440.33,35,0.19
990d9d5d-20b1-466e-8707-336cef114ecb,2024-11-28,Central India,Kolkata,Electronics,Retail,44774.0,436.77,33,0.12
80cf9a8c-50f8-4bd6-ba40-07ba429b823f,2024-01-19,West India,Kolkata,Home Appliances,Corporate,24511.38,2700.42,31,0.02
e49b9d2b-8d68-4176-9c05-a6ffe1e235b2,2023-09-04,West India,Raipur,Books,Retail,34375.0,9971.95,20,0.1
727a9fe9-0e8f-4a27-9181-b3e6204bf2f9,2023-07-12,West India,Bangalore,Books,Corporate,37865.83,12827.8,22,0.06
3c1d837d-b99a-45cb-98eb-b7e481d4bd91,2024-10-10,West India,Kochi,Books,Individual,46606.04,,9,
6a331bf6-17a3-4357-85ce-494caceec2d4,2023-12-24,West India,Indore,Apparel,Retail,6462.38,7022.41,11,0.19
c8c39ae9-ffc7-4735-acb6-30caa27abcfa,2024-01-23,East India,Raipur,Electronics,Corporate,3126.76,17568.39,49,0.15
4ff9bfdc-e41f-4ff6-aab8-b3e51fbb1f22,2023-02-15,South India,Delhi,Apparel,Corporate,49176.47,9251.35,5,0.26
a83fded5-1a45-4f19-9d5c-74ce2ee8382d,2024-10-13,Central India,Nagpur,Apparel,Individual,21924.76,14947.38,9,0.22
509872f6-f1dd-4766-93d6-654c0cfb4e4a,2023-09-14,South India,Indore,Apparel,Corporate,12700.32,3466.02,12,0.07
ab21ba95-9118-4c37-a947-2453d4a04b56,2023-08-22,West India,Guwahati,Home Appliances,Individual,36074.0,15204.84,50,0.07
bcbcfe3c-cc0e-499e-8012-caa7fa37be73,2023-10-25,West India,Bhopal,Home Appliances,Individual,20714.82,9283.36,43,0.19
ceda72e5-2118-4d77-8622-ce2c9939dbe3,2023-06-11,South India,Indore,Groceries,Individual,40965.03,16148.8,11,0.15
bb10467e-f2a7-48ff-b59a-c2fb80be59c8,2023-04-14,South India,Ahmedabad,Books,Individual,14101.07,4020.15,9,0.15
fda8e1c0-6958-448a-b845-4117e505a7c6,2023-08-07,South India,Delhi,Books,Individual,10408.46,8784.05,20,0.1
b2620923-1104-4c1c-89fb-69a0e222f399,2023-10-26,South India,Nagpur,Apparel,Retail,46212.02,18589.27,48,0.17
a84960b8-f2bb-4ea2-8e5f-4c9115b77810,2024-08-18,Central India,Raipur,Apparel,Retail,43704.69,9463.54,47,0.23
5d513b44-301f-4d11-9292-6d988c3525db,2024-06-04,Central India,Bhubaneswar,Books,Corporate,41193.7,5686.48,10,0.26
25dfacab-4c2f-4d9e-a536-8389f0a6c550,2023-12-01,Central India,Bhopal,Electronics,Corporate,23012.55,-66.12,2,0.12
d4a95a40-98ed-4af5-8b31-65b65c12cabc,2023-07-25,North India,Ahmedabad,Groceries,Individual,39283.1,7761.82,5,0.2
860860d1-a3db-4969-bf2d-375150806009,2023-12-04,West India,Hyderabad,Home Appliances,Corporate,41879.98,-423.95,26,0.29
919b0358-78f9-4193-b580-e71dbebbeb83,2024-01-23,South India,Surat,Books,Retail,16590.7,19529.01,27,0.09
2b75ac9b-9252-40af-a87b-686dc0541193,2024-01-25,East India,Lucknow,Apparel,Corporate,10938.45,19260.81,33,0.28
a2ea8e1c-ec09-41bf-83ba-0e3ab6b3815d,2024-03-26,North India,Indore,Electronics,Retail,25183.5,10593.79,26,0.1
a70b1bd2-a243-443b-9ec8-1d31cc806542,2024-11-11,South India,Bhopal,Apparel,Corporate,8200.17,4862.96,37,0.22
dba740d3-f7c6-4058-ba59-fc92b2a6b047,2023-09-07,North India,Kolkata,Home Appliances,Corporate,10859.27,15825.89,48,0.22
0f460c21-389d-476b-9d34-30f17d57d55f,2024-09-11,South India,Kolkata,Home Appliances,Retail,23270.27,15838.75,3,0.25
42f6828a-2f75-4b83-93b1-5cbe655360c3,2024-06-15,North India,Ahmedabad,Books,Retail,12078.81,9300.44,14,0.19
f5a4ec1d-8a2c-4f1c-9a0e-3766133aa7a7,2024-08-30,West India,Surat,Home Appliances,Individual,44689.05,6655.6,9,0.27
50512d2c-346f-40bc-a9e0-4f67dce902b7,2023-02-03,East India,Pune,Home Appliances,Corporate,14974.55,2442.75,13,0.11
84e485fe-bafa-4046-94aa-b20da7d1a1e8,2023-10-24,Central India,Hyderabad,Groceries,Retail,23108.69,2003.92,39,0.12
168a2c45-33b3-43d1-b6cd-595dcf1a322e,2024-05-28,East India,Lucknow,Books,Corporate,9840.11,7931.91,29,0.17
8da55beb-4e4c-4709-bb9d-93fb3b282235,2024-10-07,Central India,Chennai,Home Appliances,Individual,5328.18,1934.79,37,0.26
13dc3880-9014-45bd-b5e5-96cb3acb5617,2024-07-19,South India,Nagpur,Electronics,Corporate,38567.83,,39,
9a4b499e-0724-4ffa-9095-4937f6fdf252,2024-11-03,East India,Kochi,Groceries,Individual,36989.94,7746.99,17,0.02
33d29456-e9f5-412f-8f3b-38a03c7d9f93,2024-02-15,West India,Pune,Groceries,Retail,42309.78,14388.33,30,0.14
b83cca19-9a0b-42c7-83dc-3a3fdee0c6d5,2024-06-04,East India,Indore,Apparel,Corporate,11426.31,15705.44,16,0.22
3fbfe3ae-cc42-4f28-9bad-a3062c3d34c4,2024-06-04,West India,Kochi,Electronics,Retail,19014.39,381.78,15,0.13
65c23799-1006-4015-96df-1b1fd81b281f,2024-11-15,East India,Surat,Apparel,Retail,49667.47,14562.16,10,0.09
0dd35ffb-7cdf-45cf-824e-acb30ea00ed7,2023-08-31,East India,Chandigarh,Apparel,Individual,6229.3,,45,
9a8a3aee-c69e-4226-ae1c-e5d22ccb661d,2024-09-04,East India,Pune,Home Appliances,Retail,5370.41,651.84,14,0.17
95e2aa45-17aa-4c61-aa91-178c2f01b50e,2024-05-26,Central India,Bangalore,Books,Corporate,7070.95,13274.8,47,0.15
a20fac18-f301-4371-8aa0-502316fb3fcb,2023-05-20,East India,Mumbai,Home Appliances,Individual,17514.1,19099.32,7,0.06
b758a82f-913b-4c9f-b016-a772984edb42,2023-02-14,Central India,Indore,Groceries,Retail,6575.33,15327.03,12,0.25
72df47d8-c8d3-4d6f-a422-27bb4572b8d8,2025-01-26,East India,Surat,Electronics,Corporate,28085.13,5410.2,9,0.25
c0c625bf-fd09-4f1a-8bbf-8b2a6a294081,2023-04-25,East India,Nagpur,Groceries,Corporate,26335.45,14076.1,27,0.1
09d5bb2e-fbe5-4fe1-919f-bd280594efc6,2025-01-15,North India,Chennai,Groceries,Retail,10204.11,10783.22,14,0.06
fe6d14da-b3df-41b6-8670-cf6402e9de79,2024-04-22,North India,Delhi,Electronics,Retail,22859.11,7074.1,40,0.05
bddfe682-663a-4110-a308-60468a0a9582,2023-08-07,East India,Kolkata,Electronics,Corporate,4324.11,10109.01,32,0.05
c871ec94-4189-4588-9424-8cb627b2d79c,2023-11-11,Central India,Surat,Books,Corporate,21110.04,587.36,15,0.03
49402087-337c-45d1-901d-d396c98ead94,2024-08-27,East India,Kochi,Apparel,Corporate,26398.88,15847.8,31,0.02
a20559a8-bc49-4e3a-bb06-b5b9b34a17cb,2024-06-12,South India,Pune,Apparel,Retail,28892.45,12792.53,30,0.09
624592c5-1525-481c-9f13-362716bba9f0,2023-08-28,South India,Kolkata,Apparel,Retail,4077.28,11459.78,25,0.06
892bb391-f88e-4989-8d5d-654daac9937d,2024-05-21,North India,Nagpur,Books,Individual,10773.39,13396.97,26,0.24
555b672f-e362-4b6c-8071-bfb0f8e0f951,2023-03-31,East India,Raipur,Books,Corporate,38920.65,9029.95,11,0.16
c2d7c2ed-b7a8-48e1-843c-2e44736be28e,2023-09-08,East India,Chennai,Books,Corporate,11996.77,19675.8,20,0.15
a446cbd5-1ba9-4a0d-901f-d4026adad892,2025-01-08,West India,Mumbai,Electronics,Retail,49760.48,19508.84,3,0.17
152802fd-f8c6-4e81-a589-5a90269aa833,2023-03-19,West India,Raipur,Home Appliances,Corporate,32768.93,11529.23,5,0.16
5cec2a1c-a6f0-46d0-be72-00cd80e0cee6,2023-02-20,South India,Lucknow,Groceries,Individual,15858.07,859.69,30,0.13
01efd7ea-d029-458e-9ca1-f7263ccb21a9,2025-01-14,North India,Hyderabad,Apparel,Corporate,16299.25,12871.11,35,0.06
5ec56019-176c-4487-98b9-bf34cc753aee,2024-10-26,Central India,Surat,Groceries,Retail,10593.54,15794.27,23,0.12
caad00f2-595f-401c-a5e1-0e8326997650,2024-05-13,West India,Bhopal,Apparel,Corporate,43512.65,-79.71,36,0.14
cb4da8bb-b1ae-489b-b123-12a96469a4cd,2024-06-27,East India,Chandigarh,Groceries,Individual,24279.98,4602.6,47,0.12
b9084548-bda8-41c1-a507-0662772ff879,2023-11-06,South India,Delhi,Apparel,Individual,39197.26,,43,
d722117b-4447-441f-bf61-b1278b659772,2024-02-03,East India,Indore,Home Appliances,Corporate,37851.07,6030.45,18,0.0
99d4bb10-5abe-4521-b0dd-1fafdb68be82,2024-11-12,Central India,Raipur,Home Appliances,Individual,28937.36,,28,
071171a3-0c5f-4135-8407-fec39df7ffb7,2024-04-20,North India,Delhi,Books,Individual,10888.09,14821.67,36,0.21
a3b6c44e-e603-44cf-b692-ef04acc5a5bf,2025-01-25,North India,Patna,Apparel,Retail,9062.52,10326.05,50,0.07
0bb83c46-7d05-46c5-ae61-390141f767fe,2024-04-06,West India,Kolkata,Books,Corporate,876.73,16012.9,1,0.06
96b816ac-7e88-4228-b149-81180ee71747,2023-03-06,West India,Indore,Electronics,Individual,43794.61,4060.65,36,0.18
19981441-d600-4437-b93a-6f0a6b7d0b8a,2023-03-07,West India,Mumbai,Apparel,Retail,48233.88,12709.53,19,0.08
0a02aa6e-1065-4d67-b090-ada4f319d6dc,2023-08-11,West India,Hyderabad,Groceries,Corporate,23334.81,4416.56,50,0.27
cead3e95-b306-4fa4-be7e-93ae40d98359,2024-04-10,West India,Nagpur,Apparel,Corporate,24706.46,8194.63,2,0.08
bb5134b8-17f9-4d82-a1d7-2925b14f7484,2023-09-17,Central India,Delhi,Books,Corporate,12252.68,8601.55,47,0.21
7326f228-9d98-4868-9c1f-b7623e518d8a,2024-09-20,Central India,Raipur,Electronics,Corporate,48635.37,3052.21,8,0.29
2af36bb6-5538-4737-8bed-6e5abf8ee084,2023-05-08,Central India,Kochi,Electronics,Individual,25555.31,1084.17,12,0.11
f71de213-6529-4d9d-b8ef-9ed3207c549b,2023-12-15,North India,Patna,Electronics,Retail,18329.55,8451.73,6,0.06
c44cda30-3484-4c45-889a-c704e76b1d5a,2024-06-06,South India,Mumbai,Electronics,Individual,32507.74,1554.03,3,0.29
a710800c-43a1-46bc-8b54-a0077fd52e17,2024-01-04,East India,Bangalore,Books,Corporate,33032.51,,23,
ad11a0c5-05a7-48f5-875f-f369cc9b2196,2023-10-12,West India,Bhubaneswar,Home Appliances,Individual,29682.39,2286.1,29,0.08
aeb5fcf3-fd61-453a-8524-8ff2a430128e,2024-04-01,East India,Bhubaneswar,Home Appliances,Individual,14799.6,8029.45,27,0.11
b5d371b3-524c-4b6d-a2dc-f923b42199ec,2024-06-06,West India,Chennai,Electronics,Individual,15472.55,13136.6,10,0.04
dcc0f77e-5d1b-4259-8d03-4811a5d76f22,2023-09-11,West India,Chennai,Home Appliances,Retail,10245.02,,14,
3957bed2-0415-4bdb-b59e-06348692244d,2023-08-06,West India,Ahmedabad,Home Appliances,Individual,49415.63,17014.15,48,0.13
a0c62196-2482-49db-a30e-fe4741a55632,2024-09-22,West India,Delhi,Electronics,Corporate,19473.79,14010.81,33,0.01
1d1243e3-be3a-4603-b6bb-0d0bc6c3cce2,2025-01-08,Central India,Bangalore,Home Appliances,Corporate,36687.77,14000.29,2,0.16
ce7eaf0c-d48c-47c2-948b-5e4dc2acf575,2024-04-02,East India,Delhi,Apparel,Corporate,30256.73,19543.83,24,0.14
16ff5b5c-4866-4bc4-ba4f-8f6f876c181c,2023-05-17,West India,Chandigarh,Books,Retail,46943.6,,30,
1a2ca60b-f48b-461e-b619-2035ef5de043,2023-05-30,East India,Bangalore,Groceries,Individual,29663.55,18001.13,28,0.18
b54aa4ad-fb93-4d9b-82de-3188497c692f,2023-06-20,East India,Patna,Electronics,Retail,17062.31,-935.46,35,0.19
c919c758-3d05-46e6-9e65-3f34fd4093fc,2023-04-28,West India,Chennai,Apparel,Corporate,16447.27,5366.92,6,0.05
36cb7aa7-f5a0-4c15-b9d4-31a27eba4245,2023-06-14,Central India,Chennai,Books,Retail,5210.79,4005.87,11,0.14
2339fce4-b33c-4f55-abf0-e0514054013b,2024-09-08,East India,Jaipur,Home Appliances,Corporate,26535.09,7629.34,12,0.16
fcd98cd3-7811-4a5e-bed8-b2d729b5498f,2024-07-30,South India,Kochi,Groceries,Individual,36114.44,-381.13,34,0.13
17825efb-409f-4186-aeed-a0f4ec4b60fe,2024-01-14,South India,Kolkata,Apparel,Retail,10998.48,12859.7,20,0.05
